timestamp_unix,timestamp_iso,participant_full_id,temperature_celsius,missing_value_reason
1673200140000,2023-01-08T17:49:00Z,101-1-1-0004,,device_not_recording
1673200200000,2023-01-08T17:50:00Z,101-1-1-0004,25.07,
1673200260000,2023-01-08T17:51:00Z,101-1-1-0004,,device_not_recording
1673200320000,2023-01-08T17:52:00Z,101-1-1-0004,,device_not_recording
1673200380000,2023-01-08T17:53:00Z,101-1-1-0004,28.65,
1673200440000,2023-01-08T17:54:00Z,101-1-1-0004,29.05,
1673200500000,2023-01-08T17:55:00Z,101-1-1-0004,29.39,
1673200560000,2023-01-08T17:56:00Z,101-1-1-0004,29.69,
1673200620000,2023-01-08T17:57:00Z,101-1-1-0004,29.98,
1673200680000,2023-01-08T17:58:00Z,101-1-1-0004,30.31,
1673200740000,2023-01-08T17:59:00Z,101-1-1-0004,30.84,
1673200800000,2023-01-08T18:00:00Z,101-1-1-0004,31.24,
1673200860000,2023-01-08T18:01:00Z,101-1-1-0004,31.92,
1673200920000,2023-01-08T18:02:00Z,101-1-1-0004,32.22,
1673200980000,2023-01-08T18:03:00Z,101-1-1-0004,32.32,
1673201040000,2023-01-08T18:04:00Z,101-1-1-0004,32.63,
1673201100000,2023-01-08T18:05:00Z,101-1-1-0004,32.9,
1673201160000,2023-01-08T18:06:00Z,101-1-1-0004,33.07,
1673201220000,2023-01-08T18:07:00Z,101-1-1-0004,33.17,
1673201280000,2023-01-08T18:08:00Z,101-1-1-0004,33.14,
1673201340000,2023-01-08T18:09:00Z,101-1-1-0004,32.98,
1673201400000,2023-01-08T18:10:00Z,101-1-1-0004,32.93,
1673201460000,2023-01-08T18:11:00Z,101-1-1-0004,32.99,
1673201520000,2023-01-08T18:12:00Z,101-1-1-0004,33.0,
1673201580000,2023-01-08T18:13:00Z,101-1-1-0004,33.19,
1673201640000,2023-01-08T18:14:00Z,101-1-1-0004,33.29,
1673201700000,2023-01-08T18:15:00Z,101-1-1-0004,33.3,
1673201760000,2023-01-08T18:16:00Z,101-1-1-0004,33.31,
1673201820000,2023-01-08T18:17:00Z,101-1-1-0004,33.33,
1673201880000,2023-01-08T18:18:00Z,101-1-1-0004,33.31,
1673201940000,2023-01-08T18:19:00Z,101-1-1-0004,33.32,
1673202000000,2023-01-08T18:20:00Z,101-1-1-0004,33.36,
1673202060000,2023-01-08T18:21:00Z,101-1-1-0004,33.42,
1673202120000,2023-01-08T18:22:00Z,101-1-1-0004,33.51,
1673202180000,2023-01-08T18:23:00Z,101-1-1-0004,33.62,
1673202240000,2023-01-08T18:24:00Z,101-1-1-0004,33.71,
1673202300000,2023-01-08T18:25:00Z,101-1-1-0004,33.72,
1673202360000,2023-01-08T18:26:00Z,101-1-1-0004,33.7,
1673202420000,2023-01-08T18:27:00Z,101-1-1-0004,33.67,
1673202480000,2023-01-08T18:28:00Z,101-1-1-0004,33.73,
1673202540000,2023-01-08T18:29:00Z,101-1-1-0004,33.65,
1673202600000,2023-01-08T18:30:00Z,101-1-1-0004,33.5,
1673202660000,2023-01-08T18:31:00Z,101-1-1-0004,33.37,
1673202720000,2023-01-08T18:32:00Z,101-1-1-0004,33.35,
1673202780000,2023-01-08T18:33:00Z,101-1-1-0004,33.22,
1673202840000,2023-01-08T18:34:00Z,101-1-1-0004,32.96,
1673202900000,2023-01-08T18:35:00Z,101-1-1-0004,32.8,
1673202960000,2023-01-08T18:36:00Z,101-1-1-0004,32.78,
1673203020000,2023-01-08T18:37:00Z,101-1-1-0004,32.62,
1673203080000,2023-01-08T18:38:00Z,101-1-1-0004,32.35,
1673203140000,2023-01-08T18:39:00Z,101-1-1-0004,32.17,
1673203200000,2023-01-08T18:40:00Z,101-1-1-0004,32.11,
1673203260000,2023-01-08T18:41:00Z,101-1-1-0004,32.21,
1673203320000,2023-01-08T18:42:00Z,101-1-1-0004,32.29,
1673203380000,2023-01-08T18:43:00Z,101-1-1-0004,32.41,
1673203440000,2023-01-08T18:44:00Z,101-1-1-0004,32.5,
1673203500000,2023-01-08T18:45:00Z,101-1-1-0004,32.55,
1673203560000,2023-01-08T18:46:00Z,101-1-1-0004,32.62,
1673203620000,2023-01-08T18:47:00Z,101-1-1-0004,32.61,
1673203680000,2023-01-08T18:48:00Z,101-1-1-0004,32.72,
1673203740000,2023-01-08T18:49:00Z,101-1-1-0004,32.83,
1673203800000,2023-01-08T18:50:00Z,101-1-1-0004,32.56,
1673203860000,2023-01-08T18:51:00Z,101-1-1-0004,32.45,
1673203920000,2023-01-08T18:52:00Z,101-1-1-0004,32.4,
1673203980000,2023-01-08T18:53:00Z,101-1-1-0004,32.15,
1673204040000,2023-01-08T18:54:00Z,101-1-1-0004,31.89,
1673204100000,2023-01-08T18:55:00Z,101-1-1-0004,31.43,
1673204160000,2023-01-08T18:56:00Z,101-1-1-0004,31.19,
1673204220000,2023-01-08T18:57:00Z,101-1-1-0004,31.49,
1673204280000,2023-01-08T18:58:00Z,101-1-1-0004,31.86,
1673204340000,2023-01-08T18:59:00Z,101-1-1-0004,32.21,
1673204400000,2023-01-08T19:00:00Z,101-1-1-0004,32.68,
1673204460000,2023-01-08T19:01:00Z,101-1-1-0004,33.11,
1673204520000,2023-01-08T19:02:00Z,101-1-1-0004,33.4,
1673204580000,2023-01-08T19:03:00Z,101-1-1-0004,33.58,
1673204640000,2023-01-08T19:04:00Z,101-1-1-0004,33.7,
1673204700000,2023-01-08T19:05:00Z,101-1-1-0004,33.78,
1673204760000,2023-01-08T19:06:00Z,101-1-1-0004,33.89,
1673204820000,2023-01-08T19:07:00Z,101-1-1-0004,34.04,
1673204880000,2023-01-08T19:08:00Z,101-1-1-0004,34.2,
1673204940000,2023-01-08T19:09:00Z,101-1-1-0004,34.24,
1673205000000,2023-01-08T19:10:00Z,101-1-1-0004,34.21,
1673205060000,2023-01-08T19:11:00Z,101-1-1-0004,34.14,
1673205120000,2023-01-08T19:12:00Z,101-1-1-0004,34.11,
1673205180000,2023-01-08T19:13:00Z,101-1-1-0004,34.15,
1673205240000,2023-01-08T19:14:00Z,101-1-1-0004,34.17,
1673205300000,2023-01-08T19:15:00Z,101-1-1-0004,34.02,
1673205360000,2023-01-08T19:16:00Z,101-1-1-0004,33.65,
1673205420000,2023-01-08T19:17:00Z,101-1-1-0004,33.02,
1673205480000,2023-01-08T19:18:00Z,101-1-1-0004,32.35,
1673205540000,2023-01-08T19:19:00Z,101-1-1-0004,32.09,
1673205600000,2023-01-08T19:20:00Z,101-1-1-0004,32.25,
1673205660000,2023-01-08T19:21:00Z,101-1-1-0004,32.8,
1673205720000,2023-01-08T19:22:00Z,101-1-1-0004,34.13,
1673205780000,2023-01-08T19:23:00Z,101-1-1-0004,,device_not_worn_correctly
1673205840000,2023-01-08T19:24:00Z,101-1-1-0004,36.22,
1673205900000,2023-01-08T19:25:00Z,101-1-1-0004,36.39,
1673205960000,2023-01-08T19:26:00Z,101-1-1-0004,,device_not_worn_correctly
1673206020000,2023-01-08T19:27:00Z,101-1-1-0004,,device_not_worn_correctly
1673206080000,2023-01-08T19:28:00Z,101-1-1-0004,,device_not_worn_correctly
1673206140000,2023-01-08T19:29:00Z,101-1-1-0004,31.36,
1673206200000,2023-01-08T19:30:00Z,101-1-1-0004,31.5,
1673206260000,2023-01-08T19:31:00Z,101-1-1-0004,31.58,
1673206320000,2023-01-08T19:32:00Z,101-1-1-0004,31.73,
1673206380000,2023-01-08T19:33:00Z,101-1-1-0004,31.76,
1673206440000,2023-01-08T19:34:00Z,101-1-1-0004,31.59,
1673206500000,2023-01-08T19:35:00Z,101-1-1-0004,31.48,
1673206560000,2023-01-08T19:36:00Z,101-1-1-0004,31.46,
1673206620000,2023-01-08T19:37:00Z,101-1-1-0004,31.51,
1673206680000,2023-01-08T19:38:00Z,101-1-1-0004,31.79,
1673206740000,2023-01-08T19:39:00Z,101-1-1-0004,32.28,
1673206800000,2023-01-08T19:40:00Z,101-1-1-0004,32.69,
1673206860000,2023-01-08T19:41:00Z,101-1-1-0004,32.87,
1673206920000,2023-01-08T19:42:00Z,101-1-1-0004,33.05,
1673206980000,2023-01-08T19:43:00Z,101-1-1-0004,33.21,
1673207040000,2023-01-08T19:44:00Z,101-1-1-0004,33.32,
1673207100000,2023-01-08T19:45:00Z,101-1-1-0004,33.47,
1673207160000,2023-01-08T19:46:00Z,101-1-1-0004,33.52,
1673207220000,2023-01-08T19:47:00Z,101-1-1-0004,33.51,
1673207280000,2023-01-08T19:48:00Z,101-1-1-0004,33.59,
1673207340000,2023-01-08T19:49:00Z,101-1-1-0004,33.69,
1673207400000,2023-01-08T19:50:00Z,101-1-1-0004,33.62,
1673207460000,2023-01-08T19:51:00Z,101-1-1-0004,33.54,
1673207520000,2023-01-08T19:52:00Z,101-1-1-0004,33.57,
1673207580000,2023-01-08T19:53:00Z,101-1-1-0004,33.46,
1673207640000,2023-01-08T19:54:00Z,101-1-1-0004,33.29,
1673207700000,2023-01-08T19:55:00Z,101-1-1-0004,33.36,
1673207760000,2023-01-08T19:56:00Z,101-1-1-0004,33.5,
1673207820000,2023-01-08T19:57:00Z,101-1-1-0004,33.56,
1673207880000,2023-01-08T19:58:00Z,101-1-1-0004,33.59,
1673207940000,2023-01-08T19:59:00Z,101-1-1-0004,33.61,
1673208000000,2023-01-08T20:00:00Z,101-1-1-0004,33.55,
1673208060000,2023-01-08T20:01:00Z,101-1-1-0004,33.48,
1673208120000,2023-01-08T20:02:00Z,101-1-1-0004,33.43,
1673208180000,2023-01-08T20:03:00Z,101-1-1-0004,33.37,
1673208240000,2023-01-08T20:04:00Z,101-1-1-0004,33.29,
1673208300000,2023-01-08T20:05:00Z,101-1-1-0004,33.02,
1673208360000,2023-01-08T20:06:00Z,101-1-1-0004,32.87,
1673208420000,2023-01-08T20:07:00Z,101-1-1-0004,32.69,
1673208480000,2023-01-08T20:08:00Z,101-1-1-0004,32.72,
1673208540000,2023-01-08T20:09:00Z,101-1-1-0004,32.87,
1673208600000,2023-01-08T20:10:00Z,101-1-1-0004,32.95,
1673208660000,2023-01-08T20:11:00Z,101-1-1-0004,33.01,
1673208720000,2023-01-08T20:12:00Z,101-1-1-0004,33.07,
1673208780000,2023-01-08T20:13:00Z,101-1-1-0004,33.12,
1673208840000,2023-01-08T20:14:00Z,101-1-1-0004,33.16,
1673208900000,2023-01-08T20:15:00Z,101-1-1-0004,33.12,
1673208960000,2023-01-08T20:16:00Z,101-1-1-0004,33.06,
1673209020000,2023-01-08T20:17:00Z,101-1-1-0004,33.0,
1673209080000,2023-01-08T20:18:00Z,101-1-1-0004,32.99,
1673209140000,2023-01-08T20:19:00Z,101-1-1-0004,32.94,
1673209200000,2023-01-08T20:20:00Z,101-1-1-0004,32.9,
1673209260000,2023-01-08T20:21:00Z,101-1-1-0004,32.8,
1673209320000,2023-01-08T20:22:00Z,101-1-1-0004,32.72,
1673209380000,2023-01-08T20:23:00Z,101-1-1-0004,32.79,
1673209440000,2023-01-08T20:24:00Z,101-1-1-0004,32.86,
1673209500000,2023-01-08T20:25:00Z,101-1-1-0004,32.9,
1673209560000,2023-01-08T20:26:00Z,101-1-1-0004,32.97,
1673209620000,2023-01-08T20:27:00Z,101-1-1-0004,33.05,
1673209680000,2023-01-08T20:28:00Z,101-1-1-0004,33.07,
1673209740000,2023-01-08T20:29:00Z,101-1-1-0004,33.17,
1673209800000,2023-01-08T20:30:00Z,101-1-1-0004,33.14,
1673209860000,2023-01-08T20:31:00Z,101-1-1-0004,33.1,
1673209920000,2023-01-08T20:32:00Z,101-1-1-0004,32.95,
1673209980000,2023-01-08T20:33:00Z,101-1-1-0004,32.74,
1673210040000,2023-01-08T20:34:00Z,101-1-1-0004,32.74,
1673210100000,2023-01-08T20:35:00Z,101-1-1-0004,32.69,
1673210160000,2023-01-08T20:36:00Z,101-1-1-0004,32.75,
1673210220000,2023-01-08T20:37:00Z,101-1-1-0004,32.75,
1673210280000,2023-01-08T20:38:00Z,101-1-1-0004,32.64,
1673210340000,2023-01-08T20:39:00Z,101-1-1-0004,32.57,
1673210400000,2023-01-08T20:40:00Z,101-1-1-0004,32.59,
1673210460000,2023-01-08T20:41:00Z,101-1-1-0004,32.69,
1673210520000,2023-01-08T20:42:00Z,101-1-1-0004,32.67,
1673210580000,2023-01-08T20:43:00Z,101-1-1-0004,32.55,
1673210640000,2023-01-08T20:44:00Z,101-1-1-0004,32.52,
1673210700000,2023-01-08T20:45:00Z,101-1-1-0004,32.44,
1673210760000,2023-01-08T20:46:00Z,101-1-1-0004,32.42,
1673210820000,2023-01-08T20:47:00Z,101-1-1-0004,32.43,
1673210880000,2023-01-08T20:48:00Z,101-1-1-0004,32.32,
1673210940000,2023-01-08T20:49:00Z,101-1-1-0004,32.21,
1673211000000,2023-01-08T20:50:00Z,101-1-1-0004,32.2,
1673211060000,2023-01-08T20:51:00Z,101-1-1-0004,32.28,
1673211120000,2023-01-08T20:52:00Z,101-1-1-0004,32.28,
1673211180000,2023-01-08T20:53:00Z,101-1-1-0004,32.28,
1673211240000,2023-01-08T20:54:00Z,101-1-1-0004,32.29,
1673211300000,2023-01-08T20:55:00Z,101-1-1-0004,32.36,
1673211360000,2023-01-08T20:56:00Z,101-1-1-0004,32.5,
1673211420000,2023-01-08T20:57:00Z,101-1-1-0004,32.42,
1673211480000,2023-01-08T20:58:00Z,101-1-1-0004,32.36,
1673211540000,2023-01-08T20:59:00Z,101-1-1-0004,32.39,
1673211600000,2023-01-08T21:00:00Z,101-1-1-0004,32.34,
1673211660000,2023-01-08T21:01:00Z,101-1-1-0004,32.34,
1673211720000,2023-01-08T21:02:00Z,101-1-1-0004,32.31,
1673211780000,2023-01-08T21:03:00Z,101-1-1-0004,32.27,
1673211840000,2023-01-08T21:04:00Z,101-1-1-0004,32.25,
1673211900000,2023-01-08T21:05:00Z,101-1-1-0004,32.27,
1673211960000,2023-01-08T21:06:00Z,101-1-1-0004,32.27,
1673212020000,2023-01-08T21:07:00Z,101-1-1-0004,32.3,
1673212080000,2023-01-08T21:08:00Z,101-1-1-0004,32.32,
1673212140000,2023-01-08T21:09:00Z,101-1-1-0004,32.31,
1673212200000,2023-01-08T21:10:00Z,101-1-1-0004,32.28,
1673212260000,2023-01-08T21:11:00Z,101-1-1-0004,32.23,
1673212320000,2023-01-08T21:12:00Z,101-1-1-0004,32.19,
1673212380000,2023-01-08T21:13:00Z,101-1-1-0004,32.13,
1673212440000,2023-01-08T21:14:00Z,101-1-1-0004,32.06,
1673212500000,2023-01-08T21:15:00Z,101-1-1-0004,31.95,
1673212560000,2023-01-08T21:16:00Z,101-1-1-0004,31.87,
1673212620000,2023-01-08T21:17:00Z,101-1-1-0004,31.79,
1673212680000,2023-01-08T21:18:00Z,101-1-1-0004,31.64,
1673212740000,2023-01-08T21:19:00Z,101-1-1-0004,31.48,
1673212800000,2023-01-08T21:20:00Z,101-1-1-0004,31.34,
1673212860000,2023-01-08T21:21:00Z,101-1-1-0004,31.16,
1673212920000,2023-01-08T21:22:00Z,101-1-1-0004,31.0,
1673212980000,2023-01-08T21:23:00Z,101-1-1-0004,30.88,
1673213040000,2023-01-08T21:24:00Z,101-1-1-0004,30.8,
1673213100000,2023-01-08T21:25:00Z,101-1-1-0004,30.6,
1673213160000,2023-01-08T21:26:00Z,101-1-1-0004,30.35,
1673213220000,2023-01-08T21:27:00Z,101-1-1-0004,30.13,
1673213280000,2023-01-08T21:28:00Z,101-1-1-0004,29.93,
1673213340000,2023-01-08T21:29:00Z,101-1-1-0004,29.81,
1673213400000,2023-01-08T21:30:00Z,101-1-1-0004,29.77,
1673213460000,2023-01-08T21:31:00Z,101-1-1-0004,29.88,
1673213520000,2023-01-08T21:32:00Z,101-1-1-0004,30.07,
1673213580000,2023-01-08T21:33:00Z,101-1-1-0004,30.22,
1673213640000,2023-01-08T21:34:00Z,101-1-1-0004,30.33,
1673213700000,2023-01-08T21:35:00Z,101-1-1-0004,30.41,
1673213760000,2023-01-08T21:36:00Z,101-1-1-0004,30.47,
1673213820000,2023-01-08T21:37:00Z,101-1-1-0004,30.56,
1673213880000,2023-01-08T21:38:00Z,101-1-1-0004,30.67,
1673213940000,2023-01-08T21:39:00Z,101-1-1-0004,30.78,
1673214000000,2023-01-08T21:40:00Z,101-1-1-0004,30.93,
1673214060000,2023-01-08T21:41:00Z,101-1-1-0004,31.01,
1673214120000,2023-01-08T21:42:00Z,101-1-1-0004,31.09,
1673214180000,2023-01-08T21:43:00Z,101-1-1-0004,31.2,
1673214240000,2023-01-08T21:44:00Z,101-1-1-0004,31.29,
1673214300000,2023-01-08T21:45:00Z,101-1-1-0004,31.33,
1673214360000,2023-01-08T21:46:00Z,101-1-1-0004,31.42,
1673214420000,2023-01-08T21:47:00Z,101-1-1-0004,31.43,
1673214480000,2023-01-08T21:48:00Z,101-1-1-0004,31.45,
1673214540000,2023-01-08T21:49:00Z,101-1-1-0004,31.61,
1673214600000,2023-01-08T21:50:00Z,101-1-1-0004,31.89,
1673214660000,2023-01-08T21:51:00Z,101-1-1-0004,32.06,
1673214720000,2023-01-08T21:52:00Z,101-1-1-0004,32.26,
1673214780000,2023-01-08T21:53:00Z,101-1-1-0004,32.59,
1673214840000,2023-01-08T21:54:00Z,101-1-1-0004,32.9,
1673214900000,2023-01-08T21:55:00Z,101-1-1-0004,33.14,
1673214960000,2023-01-08T21:56:00Z,101-1-1-0004,33.43,
1673215020000,2023-01-08T21:57:00Z,101-1-1-0004,33.72,
1673215080000,2023-01-08T21:58:00Z,101-1-1-0004,33.92,
1673215140000,2023-01-08T21:59:00Z,101-1-1-0004,34.07,
1673215200000,2023-01-08T22:00:00Z,101-1-1-0004,34.19,
1673215260000,2023-01-08T22:01:00Z,101-1-1-0004,34.31,
1673215320000,2023-01-08T22:02:00Z,101-1-1-0004,34.41,
1673215380000,2023-01-08T22:03:00Z,101-1-1-0004,34.47,
1673215440000,2023-01-08T22:04:00Z,101-1-1-0004,34.5,
1673215500000,2023-01-08T22:05:00Z,101-1-1-0004,34.54,
1673215560000,2023-01-08T22:06:00Z,101-1-1-0004,34.57,
1673215620000,2023-01-08T22:07:00Z,101-1-1-0004,34.58,
1673215680000,2023-01-08T22:08:00Z,101-1-1-0004,34.57,
1673215740000,2023-01-08T22:09:00Z,101-1-1-0004,34.58,
1673215800000,2023-01-08T22:10:00Z,101-1-1-0004,34.59,
1673215860000,2023-01-08T22:11:00Z,101-1-1-0004,34.6,
1673215920000,2023-01-08T22:12:00Z,101-1-1-0004,34.59,
1673215980000,2023-01-08T22:13:00Z,101-1-1-0004,34.61,
1673216040000,2023-01-08T22:14:00Z,101-1-1-0004,34.62,
1673216100000,2023-01-08T22:15:00Z,101-1-1-0004,34.62,
1673216160000,2023-01-08T22:16:00Z,101-1-1-0004,34.61,
1673216220000,2023-01-08T22:17:00Z,101-1-1-0004,34.57,
1673216280000,2023-01-08T22:18:00Z,101-1-1-0004,34.55,
1673216340000,2023-01-08T22:19:00Z,101-1-1-0004,34.55,
1673216400000,2023-01-08T22:20:00Z,101-1-1-0004,34.54,
1673216460000,2023-01-08T22:21:00Z,101-1-1-0004,34.52,
1673216520000,2023-01-08T22:22:00Z,101-1-1-0004,34.54,
1673216580000,2023-01-08T22:23:00Z,101-1-1-0004,34.56,
1673216640000,2023-01-08T22:24:00Z,101-1-1-0004,34.56,
1673216700000,2023-01-08T22:25:00Z,101-1-1-0004,34.55,
1673216760000,2023-01-08T22:26:00Z,101-1-1-0004,34.57,
1673216820000,2023-01-08T22:27:00Z,101-1-1-0004,34.56,
1673216880000,2023-01-08T22:28:00Z,101-1-1-0004,34.56,
1673216940000,2023-01-08T22:29:00Z,101-1-1-0004,34.56,
1673217000000,2023-01-08T22:30:00Z,101-1-1-0004,34.55,
1673217060000,2023-01-08T22:31:00Z,101-1-1-0004,34.52,
1673217120000,2023-01-08T22:32:00Z,101-1-1-0004,34.52,
1673217180000,2023-01-08T22:33:00Z,101-1-1-0004,34.53,
1673217240000,2023-01-08T22:34:00Z,101-1-1-0004,34.55,
1673217300000,2023-01-08T22:35:00Z,101-1-1-0004,34.58,
1673217360000,2023-01-08T22:36:00Z,101-1-1-0004,34.6,
1673217420000,2023-01-08T22:37:00Z,101-1-1-0004,34.59,
1673217480000,2023-01-08T22:38:00Z,101-1-1-0004,34.56,
1673217540000,2023-01-08T22:39:00Z,101-1-1-0004,34.57,
1673217600000,2023-01-08T22:40:00Z,101-1-1-0004,34.59,
1673217660000,2023-01-08T22:41:00Z,101-1-1-0004,34.58,
1673217720000,2023-01-08T22:42:00Z,101-1-1-0004,34.58,
1673217780000,2023-01-08T22:43:00Z,101-1-1-0004,34.59,
1673217840000,2023-01-08T22:44:00Z,101-1-1-0004,34.58,
1673217900000,2023-01-08T22:45:00Z,101-1-1-0004,34.55,
1673217960000,2023-01-08T22:46:00Z,101-1-1-0004,34.54,
1673218020000,2023-01-08T22:47:00Z,101-1-1-0004,34.53,
1673218080000,2023-01-08T22:48:00Z,101-1-1-0004,34.5,
1673218140000,2023-01-08T22:49:00Z,101-1-1-0004,34.49,
1673218200000,2023-01-08T22:50:00Z,101-1-1-0004,34.57,
1673218260000,2023-01-08T22:51:00Z,101-1-1-0004,34.7,
1673218320000,2023-01-08T22:52:00Z,101-1-1-0004,34.84,
1673218380000,2023-01-08T22:53:00Z,101-1-1-0004,34.97,
1673218440000,2023-01-08T22:54:00Z,101-1-1-0004,35.08,
1673218500000,2023-01-08T22:55:00Z,101-1-1-0004,35.18,
1673218560000,2023-01-08T22:56:00Z,101-1-1-0004,35.26,
1673218620000,2023-01-08T22:57:00Z,101-1-1-0004,35.34,
1673218680000,2023-01-08T22:58:00Z,101-1-1-0004,35.41,
1673218740000,2023-01-08T22:59:00Z,101-1-1-0004,35.47,
1673218800000,2023-01-08T23:00:00Z,101-1-1-0004,35.53,
1673218860000,2023-01-08T23:01:00Z,101-1-1-0004,35.57,
1673218920000,2023-01-08T23:02:00Z,101-1-1-0004,35.46,
1673218980000,2023-01-08T23:03:00Z,101-1-1-0004,35.13,
1673219040000,2023-01-08T23:04:00Z,101-1-1-0004,34.66,
1673219100000,2023-01-08T23:05:00Z,101-1-1-0004,34.11,
1673219160000,2023-01-08T23:06:00Z,101-1-1-0004,33.76,
1673219220000,2023-01-08T23:07:00Z,101-1-1-0004,33.6,
1673219280000,2023-01-08T23:08:00Z,101-1-1-0004,33.52,
1673219340000,2023-01-08T23:09:00Z,101-1-1-0004,33.49,
1673219400000,2023-01-08T23:10:00Z,101-1-1-0004,33.43,
1673219460000,2023-01-08T23:11:00Z,101-1-1-0004,33.36,
1673219520000,2023-01-08T23:12:00Z,101-1-1-0004,33.34,
1673219580000,2023-01-08T23:13:00Z,101-1-1-0004,33.32,
1673219640000,2023-01-08T23:14:00Z,101-1-1-0004,33.3,
1673219700000,2023-01-08T23:15:00Z,101-1-1-0004,33.29,
1673219760000,2023-01-08T23:16:00Z,101-1-1-0004,33.27,
1673219820000,2023-01-08T23:17:00Z,101-1-1-0004,33.26,
1673219880000,2023-01-08T23:18:00Z,101-1-1-0004,33.25,
1673219940000,2023-01-08T23:19:00Z,101-1-1-0004,33.25,
1673220000000,2023-01-08T23:20:00Z,101-1-1-0004,33.24,
1673220060000,2023-01-08T23:21:00Z,101-1-1-0004,33.21,
1673220120000,2023-01-08T23:22:00Z,101-1-1-0004,33.2,
1673220180000,2023-01-08T23:23:00Z,101-1-1-0004,33.19,
1673220240000,2023-01-08T23:24:00Z,101-1-1-0004,33.17,
1673220300000,2023-01-08T23:25:00Z,101-1-1-0004,33.13,
1673220360000,2023-01-08T23:26:00Z,101-1-1-0004,33.15,
1673220420000,2023-01-08T23:27:00Z,101-1-1-0004,33.16,
1673220480000,2023-01-08T23:28:00Z,101-1-1-0004,33.17,
1673220540000,2023-01-08T23:29:00Z,101-1-1-0004,33.19,
1673220600000,2023-01-08T23:30:00Z,101-1-1-0004,33.17,
1673220660000,2023-01-08T23:31:00Z,101-1-1-0004,33.15,
1673220720000,2023-01-08T23:32:00Z,101-1-1-0004,33.11,
1673220780000,2023-01-08T23:33:00Z,101-1-1-0004,33.09,
1673220840000,2023-01-08T23:34:00Z,101-1-1-0004,33.09,
1673220900000,2023-01-08T23:35:00Z,101-1-1-0004,33.08,
1673220960000,2023-01-08T23:36:00Z,101-1-1-0004,33.06,
1673221020000,2023-01-08T23:37:00Z,101-1-1-0004,33.03,
1673221080000,2023-01-08T23:38:00Z,101-1-1-0004,33.0,
1673221140000,2023-01-08T23:39:00Z,101-1-1-0004,32.97,
1673221200000,2023-01-08T23:40:00Z,101-1-1-0004,32.96,
1673221260000,2023-01-08T23:41:00Z,101-1-1-0004,32.97,
1673221320000,2023-01-08T23:42:00Z,101-1-1-0004,32.95,
1673221380000,2023-01-08T23:43:00Z,101-1-1-0004,32.93,
1673221440000,2023-01-08T23:44:00Z,101-1-1-0004,32.9,
1673221500000,2023-01-08T23:45:00Z,101-1-1-0004,32.85,
1673221560000,2023-01-08T23:46:00Z,101-1-1-0004,32.8,
1673221620000,2023-01-08T23:47:00Z,101-1-1-0004,32.76,
1673221680000,2023-01-08T23:48:00Z,101-1-1-0004,32.69,
1673221740000,2023-01-08T23:49:00Z,101-1-1-0004,32.62,
1673221800000,2023-01-08T23:50:00Z,101-1-1-0004,32.54,
1673221860000,2023-01-08T23:51:00Z,101-1-1-0004,32.48,
1673221920000,2023-01-08T23:52:00Z,101-1-1-0004,32.4,
1673221980000,2023-01-08T23:53:00Z,101-1-1-0004,32.34,
1673222040000,2023-01-08T23:54:00Z,101-1-1-0004,32.29,
1673222100000,2023-01-08T23:55:00Z,101-1-1-0004,32.28,
1673222160000,2023-01-08T23:56:00Z,101-1-1-0004,32.23,
1673222220000,2023-01-08T23:57:00Z,101-1-1-0004,32.16,
1673222280000,2023-01-08T23:58:00Z,101-1-1-0004,32.12,
1673222340000,2023-01-08T23:59:00Z,101-1-1-0004,32.1,
